GS,GWlb,GW
379.57,294288.13,131.3790499
379.18,294287.13,131.3786034
378.57,294286.25,131.3782106
378.22,294284.69,131.3775142
377.88,294283.25,131.3768713
377.85,294282.06,131.37634
377.95,294280.84,131.3757954
378.1,294279.63,131.3752552
378.36,294278.38,131.3746972
378.52,294277.19,131.3741659
378.82,294275.97,131.3736213
379,294274.75,131.3730766
379.25,294273.53,131.372532
379.39,294272.31,131.3719874
379.8,294271.06,131.3714293
379.8,294269.81,131.3708713
379.95,294268.53,131.3702998
380.03,294267.28,131.3697418
380.13,294266.25,131.369282
380.16,294265.03,131.3687373
380.19,294263.81,131.3681927
380.19,294262.59,131.3676481
380.2,294261.38,131.3671079
380.16,294260.16,131.3665632
380.09,294258.91,131.3660052
380.03,294257.72,131.3654739
379.99,294256.5,131.3649293
379.92,294255.25,131.3643713
379.88,294254.03,131.3638266
379.87,294252.81,131.363282
379.68,294251.59,131.3627373
379.68,294250.38,131.3621971
379.57,294249.13,131.3616391
379.52,294247.91,131.3610945
379.41,294246.69,131.3605498
379.32,294245.44,131.3599918
379.17,294244.22,131.3594471
379.1,294243,131.3589025
378.96,294241.78,131.3583578
378.9,294240.53,131.3577998
378.73,294239.31,131.3572552
378.64,294238.09,131.3567105
378.51,294236.84,131.3561525
378.45,294235.59,131.3555944
378.34,294234.38,131.3550543
378.24,294233.13,131.3544962
378.07,294231.88,131.3539382
378.07,294230.66,131.3533935
377.99,294229.41,131.3528355
377.91,294228.19,131.3522909
377.8,294227.06,131.3517864
377.72,294225.94,131.3512864
377.59,294224.75,131.3507551
377.49,294223.56,131.3502239
377.39,294222.44,131.3497239
377.33,294221.34,131.3492328
377.24,294220.19,131.3487194
377.22,294219.06,131.348215
377.14,294217.88,131.3476882
377.1,294216.75,131.3471837
377.06,294215.47,131.3466123
377.03,294214.47,131.3461658
376.86,294213.31,131.345648
376.86,294212.19,131.345148
376.78,294211.03,131.3446301
376.67,294209.88,131.3441167
376.6,294208.66,131.3435721
376.53,294207.47,131.3430408
376.43,294206.25,131.3424962
376.33,294205.25,131.3420498
376.2,294204.13,131.3415498
376.14,294202.97,131.3410319
376,294201.81,131.340514
375.91,294200.66,131.3400006
375.77,294199.5,131.3394828
375.67,294198.34,131.3389649
375.54,294197.16,131.3384381
375.44,294196,131.3379203
375.21,294194.84,131.3374024
375.21,294193.69,131.336889
375.06,294192.5,131.3363578
374.96,294191.38,131.3358578
374.84,294190.19,131.3353265
374.76,294189,131.3347953
374.63,294187.84,131.3342774
374.56,294186.69,131.333764
374.41,294185.47,131.3332194
374.33,294184.38,131.3327328
374.19,294183.22,131.3322149
374.11,294182.03,131.3316837
373.96,294180.88,131.3311703
373.88,294179.69,131.330639
373.71,294178.53,131.3301211
373.62,294177.34,131.3295899
373.29,294176.19,131.3290765
373.29,294175,131.3285453
373.07,294173.84,131.3280274
372.9,294172.66,131.3275006
372.66,294171.5,131.3269827
372.49,294170.16,131.3263845
372.23,294168.94,131.3258399
372.08,294167.78,131.325322
371.82,294166.78,131.3248756
371.65,294165.59,131.3243443
371.41,294164.44,131.3238309
371.29,294163.25,131.3232997
371.1,294162.06,131.3227684
370.99,294160.88,131.3222417
370.79,294159.69,131.3217104
370.67,294158.5,131.3211792
370.36,294157.16,131.3205809
370.36,294156.16,131.3201345
370.18,294154.97,131.3196033
370.07,294153.78,131.319072
369.89,294152.59,131.3185408
369.78,294151.41,131.318014
369.62,294150.22,131.3174827
369.52,294149.03,131.3169515
369.39,294147.84,131.3164202
369.3,294146.66,131.3158934
369.19,294145.47,131.3153622
369.1,294144.28,131.3148309
368.98,294143.09,131.3142997
368.89,294141.91,131.3137729
368.75,294140.72,131.3132416
368.67,294139.5,131.312697
368.41,294138.31,131.3121657
368.41,294137.25,131.3116925
368.24,294136.31,131.3112729
368.07,294135.5,131.3109113
367.73,294134.72,131.310563
367.47,294133.97,131.3102282
367.17,294133.13,131.3098532
366.91,294132.28,131.3094738
366.55,294131.44,131.3090988
366.27,294130.59,131.3087193
365.74,294129.91,131.3084157
365.3,294129.19,131.3080943
364.54,294128.56,131.307813
363.98,294127.88,131.3075095
363.03,294127.34,131.3072684
362.41,294126.66,131.3069648
360.78,294125.94,131.3066434
360.78,294125.25,131.3063354
359.81,294124.53,131.3060139
359.15,294123.81,131.3056925
358.23,294123.13,131.3053889
357.58,294122.41,131.3050675
356.65,294121.69,131.3047461
356.05,294120.97,131.3044246
355.11,294120.19,131.3040764
354.48,294119.56,131.3037952
353.58,294118.88,131.3034916
352.93,294118.19,131.3031836
352.01,294117.5,131.3028755
351.4,294116.81,131.3025675
350.45,294116.09,131.3022461
349.83,294115.41,131.3019425
348.24,294114.72,131.3016344
348.24,294114.03,131.3013264
347.31,294113.34,131.3010184
346.65,294112.66,131.3007148
345.7,294111.97,131.3004068
345.13,294111.25,131.3000853
344.22,294110.56,131.2997773
343.67,294109.88,131.2994737
342.8,294109.16,131.2991523
342.21,294108.47,131.2988443
341.4,294107.75,131.2985228
340.82,294107.06,131.2982148
340.01,294106.34,131.2978934
339.44,294105.63,131.2975764
338.64,294104.94,131.2972684
338.12,294104.22,131.2969469
336.75,294103.5,131.2966255
336.75,294102.78,131.2963041
335.94,294102.09,131.295996
335.42,294101.38,131.2956791
334.64,294100.63,131.2953443
334.09,294099.94,131.2950362
333.3,294099.13,131.2946746
332.76,294098.5,131.2943934
331.98,294097.81,131.2940853
331.45,294097.06,131.2937505
330.65,294096.38,131.2934469
330.12,294095.63,131.2931121
329.3,294094.91,131.2927907
328.76,294094.19,131.2924692
327.94,294093.47,131.2921478
327.4,294092.75,131.2918264
326.02,294092,131.2914916
326.02,294091.28,131.2911701
325.22,294090.56,131.2908487
324.7,294089.81,131.2905139
323.92,294089,131.2901523
323.39,294088.38,131.2898755
322.67,294087.63,131.2895407
322.13,294086.91,131.2892192
321.39,294086.19,131.2888978
320.92,294085.44,131.288563
320.13,294084.69,131.2882282
319.64,294083.97,131.2879067
318.92,294083.22,131.2875719
318.42,294082.5,131.2872505
317.68,294081.72,131.2869023
317.21,294080.91,131.2865407
316.04,294080.28,131.2862594
316.04,294079.53,131.2859246
315.38,294078.78,131.2855898
315,294078.03,131.2852549
314.39,294077.31,131.2849335
314.01,294076.56,131.2845987
313.48,294075.81,131.2842639
313.16,294075.06,131.283929
312.64,294074.31,131.2835942
312.36,294073.56,131.2832594
311.97,294072.84,131.282938
311.73,294072.09,131.2826031
311.39,294071.34,131.2822683
311.14,294070.5,131.2818933
310.83,294069.84,131.2815987
310.62,294069.09,131.2812638
310.24,294068.34,131.280929
310.24,294067.63,131.2806121
309.98,294066.88,131.2802772
309.82,294066.13,131.2799424
309.61,294065.38,131.2796076
309.45,294064.63,131.2792728
309.24,294063.91,131.2789513
309.08,294063.16,131.2786165
308.84,294062.38,131.2782683
308.7,294061.66,131.2779469
308.5,294060.81,131.2775674
308.38,294060.16,131.2772772
308.17,294059.41,131.2769424
308.07,294058.66,131.2766076
307.86,294057.91,131.2762728
307.75,294057.16,131.2759379
307.46,294056.41,131.2756031
307.46,294055.66,131.2752683
307.29,294054.91,131.2749335
307.2,294054.16,131.2745986
307.05,294053.41,131.2742638
306.96,294052.56,131.2738844
306.78,294051.91,131.2735942
306.68,294051.16,131.2732594
306.53,294050.41,131.2729245
306.42,294049.63,131.2725763
306.27,294048.88,131.2722415
306.15,294048.13,131.2719067
305.96,294047.38,131.2715719
305.83,294046.63,131.271237
305.68,294045.88,131.2709022
305.58,294045.09,131.2705495
305.29,294044.25,131.2701745
305.29,294043.59,131.2698799
305.15,294042.84,131.2695451
305.04,294042.09,131.2692102
304.87,294041.31,131.268862
304.78,294040.56,131.2685272
304.62,294039.81,131.2681924
304.53,294039.06,131.2678576
304.33,294038.28,131.2675093
304.24,294037.53,131.2671745
304.03,294036.78,131.2668397
303.89,294036.03,131.2665049
303.7,294035.25,131.2661567
303.56,294034.47,131.2658084
303.35,294033.63,131.2654334
303.19,294032.97,131.2651388
302.86,294032.19,131.2647906
302.86,294031.44,131.2644558
302.67,294030.69,131.2641209
302.54,294029.91,131.2637727
302.38,294029.16,131.2634379
302.3,294028.38,131.2630897
302.17,294027.63,131.2627549
302.05,294026.84,131.2624022
301.91,294026.09,131.2620674
301.8,294025.31,131.2617191
301.7,294024.53,131.2613709
301.62,294023.78,131.2610361
301.46,294023,131.2606879
301.38,294022.25,131.2603531
301.26,294021.41,131.2599781
301.19,294020.63,131.2596299
300.94,294019.94,131.2593218
300.94,294019.16,131.2589736
300.8,294018.41,131.2586388
300.68,294017.63,131.2582906
300.53,294016.84,131.2579379
300.45,294016.09,131.2576031
300.28,294015.31,131.2572548
300.15,294014.53,131.2569066
300.01,294013.75,131.2565584
299.93,294013,131.2562236
299.81,294012.22,131.2558754
299.7,294011.44,131.2555272
299.59,294010.66,131.2551789
299.49,294009.88,131.2548307
299.4,294009.09,131.254478
299.32,294008.31,131.2541298
299.1,294007.47,131.2537548
299.1,294006.78,131.2534468
298.95,294006,131.2530986
298.85,294005.25,131.2527638
298.73,294004.47,131.2524155
298.64,294003.69,131.2520673
298.52,294002.94,131.2517325
298.42,294002.16,131.2513843
298.29,294001.38,131.2510361
298.16,294000.59,131.2506834
298.04,293999.69,131.2502816
297.93,293999,131.2499736
297.82,293998.25,131.2496387
297.74,293997.44,131.2492771
297.65,293996.66,131.2489289
297.55,293995.88,131.2485807
297.37,293995.09,131.248228
297.37,293994.31,131.2478798
297.25,293993.56,131.247545
297.18,293992.75,131.2471834
297.01,293992,131.2468486
296.83,293991.19,131.246487
296.49,293990.19,131.2460405
296.25,293988.69,131.2453709
295.86,293986.94,131.2445896
295.71,293984.72,131.2435985
295.63,293982.41,131.2425673
295.67,293980.28,131.2416164
295.69,293978.69,131.2409066
295.69,293976.81,131.2400673
295.62,293974.91,131.2392191
295.57,293973.03,131.2383798
295.33,293971.13,131.2375316
295.33,293969.16,131.2366521
295.16,293967.09,131.235728
295.06,293964.97,131.2347816
294.97,293962.88,131.2338485
294.88,293960.78,131.232911
294.74,293958.59,131.2319333
294.64,293956.41,131.2309601
294.47,293954.19,131.229969
294.37,293951.78,131.2288931
294.31,293949.56,131.2279021
294.23,293946.94,131.2267324
294.19,293944.84,131.2257949
294.15,293942.44,131.2247235
294.09,293940,131.2236342
294.1,293937.47,131.2225047
294.2,293935.03,131.2214154
294.2,293932.44,131.2202592
294.31,293929.75,131.2190583
294.37,293927.22,131.2179288
294.47,293924.63,131.2167726
294.58,293922,131.2155985
294.69,293919.44,131.2144556
294.77,293916.81,131.2132815
294.89,293914.25,131.2121386
294.94,293911.66,131.2109824
295.05,293908.75,131.2096833
295.1,293906.5,131.2086788
295.2,293903.91,131.2075225
295.23,293901.31,131.2063618
295.34,293898.75,131.205219
295.38,293896.16,131.2040627
295.54,293893.56,131.202902
295.54,293890.97,131.2017457
295.61,293888.41,131.2006029
295.62,293885.78,131.1994288
295.75,293883.22,131.1982859
295.78,293880.69,131.1971564
295.88,293878.13,131.1960136
295.93,293875.59,131.1948796
295.98,293873.09,131.1937636
296.02,293870.28,131.1925091
296.07,293868.09,131.1915314
296.09,293865.59,131.1904153
296.14,293863.09,131.1892993
296.16,293860.56,131.1881698
296.2,293858,131.1870269
296.22,293855.41,131.1858707
296.37,293852.75,131.1846832
296.37,293850.13,131.1835135
296.5,293847.47,131.182326
296.61,293844.78,131.1811251
296.74,293842.09,131.1799242
296.79,293839.56,131.1787948
296.88,293837,131.1776519
296.91,293834.47,131.1765224
297.01,293831.94,131.175393
297.03,293829.44,131.1742769
297.04,293826.91,131.1731474
297.05,293824.41,131.1720314
297.12,293821.91,131.1709153
297.14,293819.41,131.1697992
297.15,293816.91,131.1686831
297.15,293814.38,131.1675537
297.19,293811.81,131.1664063
297.19,293809,131.1651519
297.24,293806.69,131.1641206
297.25,293804.06,131.1629465
297.38,293801.44,131.1617769
297.41,293798.81,131.1606027
297.5,293796.19,131.1594331
297.58,293793.63,131.1582902
297.71,293791.06,131.1571429
297.77,293788.5,131.1560001
297.86,293785.97,131.1548706
297.91,293783.5,131.1537679
297.99,293781,131.1526518
298.09,293778.5,131.1515358
298.26,293776.09,131.1504599
298.37,293773.41,131.1492634
298.68,293770.94,131.1481607
298.68,293768.81,131.1472098
298.81,293766.47,131.1461652
298.92,293764.16,131.1451339
299.07,293761.81,131.1440848
299.12,293759.5,131.1430536
299.17,293757.16,131.1420089
299.22,293754.84,131.1409732
299.25,293752.5,131.1399286
299.27,293750.19,131.1388973
299.34,293747.88,131.1378661
299.34,293745.5,131.1368036
299.43,293743.03,131.1357009
299.51,293740.66,131.1346428
299.59,293738.19,131.1335402
299.65,293735.66,131.1324107
299.9,293733.22,131.1313214
299.9,293730.44,131.1300803
300.05,293728.19,131.1290759
300.15,293725.69,131.1279598
300.32,293723.22,131.1268571
300.38,293720.75,131.1257544
300.5,293718.28,131.1246517
300.58,293715.88,131.1235803
300.69,293713.44,131.122491
300.74,293711.06,131.1214285
300.86,293708.66,131.1203571
300.88,293706.25,131.1192812
300.95,293703.88,131.1182231
300.98,293701.47,131.1171473
301.03,293698.81,131.1159597
301.06,293696.41,131.1148883
301.16,293694.25,131.113924
301.16,293691.81,131.1128347
301.18,293689.38,131.1117499
301.21,293686.94,131.1106606
301.25,293684.5,131.1095713
301.25,293682.06,131.108482
301.26,293679.63,131.1073972
301.23,293677.19,131.1063079
301.23,293674.72,131.1052052
301.21,293672.28,131.104116
301.16,293669.81,131.1030133
301.14,293667.38,131.1019285
301.11,293664.91,131.1008258
301.06,293662.44,131.0997231
301.01,293659.72,131.0985088
301.02,293657.25,131.0974061
300.96,293654.81,131.0963168
300.96,293652.31,131.0952008
300.89,293650.09,131.0942097
300.88,293647.59,131.0930936
300.87,293645.09,131.0919775
300.84,293642.59,131.0908615
300.82,293640.06,131.089732
300.8,293637.56,131.0886159
300.78,293635,131.0874731
300.77,293632.38,131.0863034
300.78,293629.75,131.0851293
300.84,293627.09,131.0839418
300.92,293624.44,131.0827587
300.95,293621.78,131.0815712
301.03,293619.03,131.0803436
301.09,293616.19,131.0790757
301.18,293613.78,131.0779998
301.18,293611.16,131.0768302
301.2,293608.56,131.0756694
301.17,293605.97,131.0745132
301.17,293603.38,131.0733569
301.18,293600.78,131.0721962
301.2,293598.22,131.0710534
301.22,293595.63,131.0698971
301.27,293593.19,131.0688078
301.32,293590.72,131.0677051
301.37,293588.22,131.0665891
301.4,293585.88,131.0655444
301.35,293583.56,131.0645087
301.31,293581.25,131.0634774
301.26,293578.94,131.0624462
301.22,293576.63,131.0614149
301.07,293574.03,131.0602542
301.07,293571.78,131.0592497
300.97,293569.69,131.0583167
300.89,293567.38,131.0572855
300.78,293565.03,131.0562363
300.73,293562.66,131.0551783
300.66,293560.22,131.054089
300.63,293557.81,131.0530131
300.69,293555.34,131.0519104
300.7,293552.88,131.0508122
300.69,293550.38,131.0496961
300.75,293547.91,131.0485935
300.79,293545.44,131.0474908
300.84,293542.94,131.0463747
300.9,293540.25,131.0451738
300.87,293538.31,131.0443077
300.42,293536.69,131.0435845
300.42,293535.53,131.0430667
299.77,293534.47,131.0425934
299.28,293533.5,131.0421604
298.41,293532.56,131.0417408
297.8,293531.66,131.041339
296.83,293530.81,131.0409595
296.11,293530,131.0405979
295.08,293529.22,131.0402497
294.35,293528.47,131.0399149
293.23,293527.75,131.0395934
292.42,293527.09,131.0392988
291.29,293526.34,131.038964
290.47,293525.56,131.0386158
289.3,293524.69,131.0382274
288.55,293523.97,131.0379059
286.62,293523.19,131.0375577
286.62,293522.41,131.0372095
285.53,293521.63,131.0368613
284.8,293520.84,131.0365086
283.69,293520.06,131.0361604
283,293519.25,131.0357988
281.96,293518.47,131.0354506
281.27,293517.69,131.0351023
280.22,293516.91,131.0347541
279.55,293516.09,131.0343881
278.5,293515.31,131.0340398
277.81,293514.44,131.0336514
276.8,293513.72,131.03333
276.15,293512.94,131.0329818
275.13,293512.13,131.0326202
274.46,293511.34,131.0322675
272.78,293510.56,131.0319193
272.78,293509.81,131.0315845
271.76,293509,131.0312229
271.06,293508.22,131.0308747
270.06,293507.44,131.0305264
269.37,293506.66,131.0301782
268.35,293505.88,131.02983
267.68,293505.06,131.0294639
266.66,293504.28,131.0291157
265.98,293503.5,131.0287675
264.96,293502.72,131.0284193
264.26,293501.91,131.0280577
263.25,293501.06,131.0276782
262.57,293500.25,131.0273166
261.54,293499.44,131.026955
260.85,293498.66,131.0266068
259.05,293497.84,131.0262407
259.05,293497.09,131.0259059
257.91,293496.25,131.0255309
257.18,293495.44,131.0251693
256.05,293494.59,131.0247898
255.29,293493.78,131.0244282
254.14,293492.94,131.0240532
253.4,293492.09,131.0236737
252.22,293491.25,131.0232987
251.48,293490.44,131.0229371
250.31,293489.59,131.0225577
249.53,293488.75,131.0221827
248.37,293487.94,131.0218211
247.56,293487.09,131.0214416
246.39,293486.25,131.0210666
245.6,293485.41,131.0206916
243.6,293484.56,131.0203121
243.6,293483.75,131.0199505
242.38,293482.88,131.0195621
241.58,293482.03,131.0191827
240.45,293481.19,131.0188077
239.74,293480.34,131.0184282
238.68,293479.5,131.0180532
237.98,293478.66,131.0176782
236.9,293477.78,131.0172853
236.24,293476.94,131.0169103
235.21,293476.09,131.0165309
234.52,293475.25,131.0161559
233.49,293474.34,131.0157496
232.76,293473.5,131.0153746
231.73,293472.69,131.015013
231.07,293471.84,131.0146335
229.3,293471,131.0142585
229.3,293470.16,131.0138835
228.25,293469.31,131.0135041
227.56,293468.44,131.0131157
226.5,293467.59,131.0127362
225.79,293466.75,131.0123612
224.75,293465.91,131.0119862
224.05,293465.03,131.0115933
222.98,293464.19,131.0112183
222.26,293463.22,131.0107853
221.19,293461.66,131.0100889
220.56,293459.81,131.009263
219.75,293457.53,131.0082451
219.42,293454.94,131.0070889
219.02,293452.88,131.0061692
218.82,293450.81,131.0052451
218.28,293448.88,131.0043835
218.28,293446.72,131.0034192
217.93,293444.88,131.0025978
217.7,293443.25,131.0018701
217.25,293441.84,131.0012406
216.9,293440.59,131.0006826
216.27,293439.44,131.0001692
215.85,293438.41,130.9997094
215.11,293437.44,130.9992763
214.59,293436.56,130.9988835
213.71,293435.75,130.9985219
213.16,293434.94,130.9981603
212.3,293434.22,130.9978388
211.67,293433.28,130.9974192
210.74,293431.56,130.9966513
210.2,293429.75,130.9958433
209.28,293427.34,130.9947674
209.28,293425.31,130.9938611
208.97,293423.66,130.9931245
208.72,293422.41,130.9925665
208.3,293421.28,130.992062
207.92,293419.94,130.9914638
207.32,293418.31,130.9907361
206.99,293416.56,130.9899549
206.51,293414.91,130.9892183
206.22,293413.25,130.9884772
205.76,293411.63,130.987754
205.5,293410,130.9870263
205.07,293408.41,130.9863165
204.78,293406.75,130.9855754
204.23,293405.03,130.9848075
203.86,293403.25,130.9840129
202.87,293401.41,130.9831915
202.87,293399.47,130.9823254
202.22,293397.66,130.9815174
201.77,293395.97,130.9807629
201.04,293394.13,130.9799415
200.61,293392.25,130.9791022
199.87,293390.41,130.9782807
199.4,293388.53,130.9774414
198.79,293386.69,130.97662
198.39,293384.81,130.9757807
197.83,293382.97,130.9749593
197.51,293381.09,130.97412
197.02,293379.19,130.9732718
196.74,293377.31,130.9724325
196.32,293375.38,130.9715709
196.09,293373.22,130.9706066
195.79,293371.13,130.9696736
195.79,293368.69,130.9685843
195.76,293366.28,130.9675084
195.8,293363.88,130.9664369
195.92,293361.44,130.9653477
196.01,293359,130.9642584
196.18,293356.56,130.9631691
196.32,293354.13,130.9620843
196.56,293351.69,130.960995
196.71,293349.25,130.9599057
196.92,293346.84,130.9588298
197.06,293344.38,130.9577316
197.31,293341.94,130.9566423
197.46,293339.5,130.955553
197.68,293337.06,130.9544637
197.82,293334.69,130.9534057
198.15,293332.31,130.9523432
198.15,293329.94,130.9512851
198.32,293327.53,130.9502092
198.43,293325.16,130.9491512
198.6,293322.78,130.9480887
198.69,293320.41,130.9470306
198.84,293318.13,130.9460128
198.86,293315.94,130.9450351
198.95,293313.75,130.9440574
198.98,293311.56,130.9430797
198.97,293309.38,130.9421065
199.01,293307.19,130.9411288
199.01,293305.03,130.9401645
199,293302.84,130.9391869
198.99,293300.53,130.9381556
198.96,293298.5,130.9372494
198.96,293296.34,130.9362851
198.96,293294.16,130.9353118
198.92,293292,130.9343476
198.89,293289.84,130.9333833
198.8,293287.66,130.9324101
198.78,293285.5,130.9314458
198.75,293283.34,130.9304815
198.73,293281.19,130.9295217
198.79,293279.03,130.9285574
198.84,293276.84,130.9275797
198.93,293274.66,130.9266065
199.03,293272.31,130.9255574
199.3,293270.03,130.9245395
199.47,293268.03,130.9236466
199.75,293266.19,130.9228252
199.95,293264.41,130.9220306
200.61,293262.66,130.9212493
200.61,293261.06,130.920535
201.06,293259.53,130.919852
201.34,293258.06,130.9191957
201.78,293256.66,130.9185707
202.07,293255.31,130.917968
202.42,293254.09,130.9174234
202.63,293253,130.9169368
202.86,293251.97,130.916477
202.95,293251,130.9160439
203.05,293249.88,130.9155439
203.07,293249,130.9151511
203.05,293248.13,130.9147627
202.98,293247.31,130.9143966
202.83,293246.53,130.9140484
202.72,293245.81,130.913727
202.47,293245.06,130.9133921
202.47,293244.28,130.9130439
202.21,293243.44,130.9126689
202.1,293242.63,130.9123073
201.89,293241.81,130.9119412
201.78,293240.97,130.9115662
201.62,293240.16,130.9112046
201.55,293239.31,130.9108252
201.44,293238.5,130.9104636
201.36,293237.66,130.9100886
201.31,293236.84,130.9097225
201.23,293236,130.9093475
201.12,293235.19,130.9089859
201.05,293234.31,130.908593
201.06,293233.5,130.9082314
201.03,293232.69,130.9078698
200.94,293231.84,130.9074903
200.94,293231.03,130.9071287
200.9,293230.19,130.9067537
200.9,293229.38,130.9063921
200.92,293228.56,130.906026
200.9,293227.72,130.905651
200.88,293226.88,130.905276
200.87,293226.06,130.90491
200.8,293225.22,130.904535
200.75,293224.41,130.9041734
200.7,293223.56,130.9037939
200.68,293222.72,130.9034189
200.61,293221.88,130.9030439
200.56,293221.06,130.9026778
200.53,293220.22,130.9023028
200.47,293219.38,130.9019278
200.38,293218.47,130.9015216
200.38,293217.69,130.9011733
200.35,293216.84,130.9007939
200.34,293216,130.9004189
200.27,293215.16,130.9000439
200.23,293214.28,130.899651
200.19,293213.44,130.899276
200.19,293212.59,130.8988966
200.18,293211.75,130.8985216
200.18,293210.91,130.8981466
200.18,293210.06,130.8977671
200.18,293209.19,130.8973787
200.18,293208.34,130.8969992
200.18,293207.5,130.8966242
200.1,293206.66,130.8962492
200.08,293205.75,130.895843
200,293204.91,130.895468
200,293204.09,130.8951019
199.93,293203.22,130.8947135
199.9,293202.38,130.8943385
199.8,293201.53,130.893959
199.76,293200.66,130.8935706
199.67,293199.81,130.8931912
199.62,293198.94,130.8928028
199.47,293198.09,130.8924233
199.38,293197.25,130.8920483
199.29,293196.38,130.8916599
199.23,293195.53,130.8912805
199.13,293194.69,130.8909055
199.08,293193.81,130.8905126
199.05,293192.91,130.8901108
199.05,293192.06,130.8897313
199.14,293191.25,130.8893697
199.14,293190.38,130.8889813
199.16,293189.53,130.8886019
199.22,293188.66,130.8882135
199.32,293187.78,130.8878206
199.37,293186.94,130.8874456
199.43,293186.06,130.8870528
199.48,293185.19,130.8866644
199.59,293184.31,130.8862715
199.61,293183.47,130.8858965
199.68,293182.59,130.8855037
199.67,293181.72,130.8851153
199.67,293180.84,130.8847224
199.67,293179.97,130.884334
199.59,293179.09,130.8839411
199.59,293178.22,130.8835528
199.51,293177.38,130.8831778
199.51,293176.44,130.8827581
199.45,293175.63,130.8823965
199.41,293174.75,130.8820036
199.37,293173.88,130.8816152
199.32,293173,130.8812224
199.25,293172.13,130.880834
199.23,293171.25,130.8804411
199.21,293170.41,130.8800661
199.19,293169.53,130.8796733
199.2,293168.66,130.8792849
199.23,293167.78,130.878892
199.29,293166.91,130.8785036
199.31,293166.03,130.8781108
199.42,293165.16,130.8777224
199.48,293164.28,130.8773295
199.63,293163.41,130.8769411
199.63,293162.53,130.8765483
199.69,293161.59,130.8761286
199.76,293160.78,130.875767
199.8,293159.91,130.8753786
199.83,293159.03,130.8749858
199.88,293158.16,130.8745974
199.88,293157.28,130.8742045
199.9,293156.41,130.8738161
199.92,293155.5,130.8734099
199.93,293154.63,130.8730215
199.93,293153.78,130.872642
199.9,293152.91,130.8722536
199.89,293152.03,130.8718608
199.85,293151.16,130.8714724
199.81,293150.28,130.8710795
199.67,293149.41,130.8706911
199.67,293148.5,130.8702849
199.54,293147.63,130.8698965
199.49,293146.75,130.8695036
199.37,293145.88,130.8691152
199.3,293145,130.8687224
199.2,293144.13,130.868334
199.15,293143.25,130.8679411
199.02,293142.38,130.8675527
198.98,293141.5,130.8671598
198.88,293140.63,130.8667715
198.83,293139.75,130.8663786
198.85,293138.88,130.8659902
198.86,293137.97,130.8655839
198.87,293136.63,130.8649857
198.85,293134.88,130.8642045
199.12,293132.78,130.863267
199.12,293130.13,130.8620839
199.6,293128.34,130.8612848
199.93,293126.69,130.8605482
200.39,293125.34,130.8599455
200.6,293124.03,130.8593607
200.86,293122.31,130.8585929
201.02,293120.28,130.8576866
201.38,293118.38,130.8568384
201.64,293116.56,130.8560259
202.02,293114.78,130.8552312
202.29,293113.03,130.85445
202.65,293111.34,130.8536955
202.88,293109.72,130.8529723
203.19,293108.09,130.8522446
203.36,293106.47,130.8515214
203.82,293104.81,130.8507803
203.82,293103.19,130.8500571
204.06,293101.53,130.849316
204.25,293099.88,130.8485794
204.5,293098.16,130.8478116
204.66,293096.5,130.8470705
204.9,293094.94,130.8463741
205.05,293093.28,130.845633
205.3,293091.66,130.8449098
205.42,293090.06,130.8441955
205.59,293088.47,130.8434857
205.71,293086.91,130.8427892
205.88,293085.31,130.8420749
205.98,293083.78,130.8413919
206.12,293082.22,130.8406955
206.23,293080.63,130.8399857
206.43,293079.09,130.8392981
206.43,293077.56,130.8386151
206.5,293075.94,130.8378919
206.55,293074.59,130.8372892
206.59,293073.16,130.8366508
206.61,293071.75,130.8360214
206.6,293070.38,130.8354097
206.56,293068.97,130.8347803
206.49,293067.59,130.8341642
206.41,293066.19,130.8335392
206.32,293064.81,130.8329231
206.25,293063.44,130.8323115
206.13,293062.09,130.8317088
206.04,293060.72,130.8310972
205.9,293059.34,130.8304812
205.82,293057.97,130.8298695
205.6,293056.59,130.8292535
205.6,293055.06,130.8285704
205.52,293053.69,130.8279588
205.47,293052.25,130.827316
205.4,293050.84,130.8266865
205.37,293049.41,130.8260481
205.35,293047.94,130.8253919
205.33,293046.44,130.8247222
205.3,293044.97,130.824066
205.27,293043.5,130.8234097
205.29,293042.09,130.8227802
205.29,293040.81,130.8222088
205.25,293039.63,130.821682
205.19,293038.59,130.8212177
205.1,293037.59,130.8207713
204.98,293036.66,130.8203561
204.63,293035.75,130.8199499
204.63,293034.84,130.8195436
204.43,293033.5,130.8189454
204.29,293032.31,130.8184142
204.16,293031.06,130.8178561
204.06,293029.94,130.8173561
203.98,293028.78,130.8168383
203.93,293027.53,130.8162802
203.87,293026.19,130.815682
203.87,293024.84,130.8150793
203.92,293023.5,130.8144811
203.96,293022.19,130.8138963
204.03,293020.91,130.8133249
204.05,293019.59,130.8127356
204.1,293018.31,130.8121641
204.2,293017.03,130.8115927
204.33,293015.81,130.8110481
204.33,293014.59,130.8105034
204.34,293013.56,130.8100436
204.32,293012.44,130.8095436
204.36,293011.31,130.8090391
204.3,293010.16,130.8085257
204.22,293009.09,130.808048
204.18,293008.16,130.8076329
204.04,293007.28,130.80724
203.93,293006.44,130.806865
203.7,293005.66,130.8065168
203.52,293004.84,130.8061507
203.3,293003.97,130.8057623
203.12,293003.06,130.8053561
202.86,293002.03,130.8048963
202.71,293000.91,130.8043963
202.45,292999.81,130.8039052
